theory,host,defect,cdir,nelect,F,E0,conv
hsesoc,CdSe0.06Te0.94,Bi_Cd+O_i,Neutral,1953.0000,-.76262482E+03,-.76262516E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+Se_i,Charged+1,1952,,,0
hsesoc,CdSe0.06Te0.94,Bi_Cd+Se_i,Charged-1,1954,-.75547697E+03,-.75547745E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+Se_i,Neutral,1953.0000,-.75861719E+03,-.75861749E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+Te_i,Charged+1,1952,-.76166394E+03,-.76166394E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+Te_i,Charged-1,1954,,,0
hsesoc,CdSe0.06Te0.94,Bi_Cd+Te_i,Neutral,1953.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Cd,Charged+1,1934,-.75451961E+03,-.75452004E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Cd,Charged-1,1936,,,0
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Cd,Neutral,1935.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Se,Charged+1,1940,-.75059139E+03,-.75059220E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Se,Neutral,1941.0000,-.74746842E+03,-.74746868E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Te,Charged+1,1940,-.75118789E+03,-.75118789E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Cd+V_Te,Neutral,1941.0000,-.74806591E+03,-.74806621E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se,Charged+1,1952,,,0
hsesoc,CdSe0.06Te0.94,Bi_Se,Neutral,1953.0000,-.75176893E+03,-.75176893E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+Bi_i,Charged+1,1967,-.75776255E+03,-.75776274E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+Bi_i,Neutral,1968.0000,-.75464145E+03,-.75464173E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+Cl_Se,Charged+1,1953,-.75243369E+03,-.75243402E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+Cl_Se,Neutral,1954.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_Se+Cl_i,Charged+1,1959,,,0
hsesoc,CdSe0.06Te0.94,Bi_Se+Cl_i,Neutral,1960.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_Se+O_Se,Charged+1,1952,-.75605655E+03,-.75605696E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+O_Se,Charged-1,1954,-.75187160E+03,-.75187206E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+O_Se,Neutral,1953.0000,-.75406474E+03,-.75406474E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Se+O_i,Charged+1,1958,,,0
hsesoc,CdSe0.06Te0.94,Bi_Se+O_i,Neutral,1959.0000,-.75934030E+03,-.75934069E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te,Charged+1,1952,,,0
hsesoc,CdSe0.06Te0.94,Bi_Te,Neutral,1953.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_Te+Bi_i,Charged+1,1967,,,0
hsesoc,CdSe0.06Te0.94,Bi_Te+Bi_i,Neutral,1968.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_Te+Cl_Te,Charged+1,1953,,,0
hsesoc,CdSe0.06Te0.94,Bi_Te+Cl_Te,Neutral,1954.0000,-.75164824E+03,-.75164824E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te+Cl_i,Charged+1,1959,-.75870865E+03,-.75870884E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te+Cl_i,Neutral,1960.0000,-.75642007E+03,-.75642040E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te+O_Te,Charged+1,1952,,,0
hsesoc,CdSe0.06Te0.94,Bi_Te+O_Te,Charged-1,1954,-.75323296E+03,-.75323328E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te+O_Te,Neutral,1953.0000,-.75551547E+03,-.75551567E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te+O_i,Charged+1,1958,-.76350164E+03,-.76350164E+03,1
hsesoc,CdSe0.06Te0.94,Bi_Te+O_i,Neutral,1959.0000,,,0
hsesoc,CdSe0.06Te0.94,Bi_i,Charged+1,1958,-.75905256E+03,-.75905295E+03,1
hsesoc,CdSe0.06Te0.94,Bi_i,Charged-1,1960,,,0
hsesoc,CdSe0.06Te0.94,Bi_i,Neutral,1959.0000,-.75597641E+03,-.75597669E+03,1
hsesoc,CdSe0.06Te0.94,Bi_i+Bi_i,Charged+1,1973,,,0
hsesoc,CdSe0.06Te0.94,Bi_i+Bi_i,Neutral,1974.0000,-.76047084E+03,-.76047112E+03,1
hsesoc,CdSe0.06Te0.94,Bi_i+Se_i,Charged+1,1964,,,0
hsesoc,CdSe0.06Te0.94,Bi_i+Se_i,Charged-1,1966,-.75756197E+03,-.75756229E+03,1
hsesoc,CdSe0.06Te0.94,Bi_i+Se_i,Neutral,1965.0000,-.76067965E+03,-.76067984E+03,1
hsesoc,CdSe0.06Te0.94,Bi_i+Te_i,Charged+1,1964,-.76294152E+03,-.76294189E+03,1
hsesoc,CdSe0.06Te0.94,Bi_i+Te_i,Charged-1,1966,,,0
hsesoc,CdSe0.06Te0.94,Bi_i+Te_i,Neutral,1965.0000,-.75979755E+03,-.75979787E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Se,Charged+1,1937,,,0
hsesoc,CdSe0.06Te0.94,Cd_Se,Charged+2,1936,-.75813504E+03,-.75813590E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Se,Neutral,1938.0000,-.75384735E+03,-.75384821E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Se+Te_i,Charged+1,1943,-.76058676E+03,-.76058743E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Se+Te_i,Charged-1,1945,-.75533867E+03,-.75533901E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Se+Te_i,Neutral,1944.0000,-.75845382E+03,-.75845444E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Te,Charged+1,1937,,,0
hsesoc,CdSe0.06Te0.94,Cd_Te,Charged+2,1936,-.75828242E+03,-.75828329E+03,1
hsesoc,CdSe0.06Te0.94,Cd_Te,Neutral,1938.0000,,,0
hsesoc,CdSe0.06Te0.94,Cd_Te+Se_i,Charged+1,1943,,,0
hsesoc,CdSe0.06Te0.94,Cd_Te+Se_i,Charged-1,1945,,,0
hsesoc,CdSe0.06Te0.94,Cd_Te+Se_i,Neutral,1944.0000,,,0
hsesoc,CdSe0.06Te0.94,Cd_i,Charged+1,1955,-.75589501E+03,-.75589528E+03,1
hsesoc,CdSe0.06Te0.94,Cd_i,Charged+2,1954,,,0
hsesoc,CdSe0.06Te0.94,Cd_i,Neutral,1956.0000,,,0
hsesoc,CdSe0.06Te0.94,Cl_Se,Charged+1,1944,-.75400001E+03,-.75400083E+03,1
hsesoc,CdSe0.06Te0.94,Cl_Se,Neutral,1945.0000,,,0
hsesoc,CdSe0.06Te0.94,Cl_Te,Charged+1,,,,0
hsesoc,CdSe0.06Te0.94,Cl_Te,Neutral,1945.0000,,,0
hsesoc,CdSe0.06Te0.94,Cu_Cd,Charged-1,1944,-.75274747E+03,-.75274829E+03,1
hsesoc,CdSe0.06Te0.94,Cu_Cd,Neutral,1943.0000,-.75460153E+03,-.75460173E+03,1
hsesoc,CdSe0.06Te0.94,O_Se,Charged+1,1943,-.75742568E+03,-.75742652E+03,1
hsesoc,CdSe0.06Te0.94,O_Se,Charged-1,1945,,,0
hsesoc,CdSe0.06Te0.94,O_Se,Neutral,1944.0000,-.75565706E+03,-.75565787E+03,1
hsesoc,CdSe0.06Te0.94,O_Te,Charged+1,1943,,,0
hsesoc,CdSe0.06Te0.94,O_Te,Charged-1,1945,,,0
hsesoc,CdSe0.06Te0.94,O_Te,Neutral,1944.0000,-.75628971E+03,-.75629060E+03,1
hsesoc,CdSe0.06Te0.94,O_i+As_Se+O_i,Charged+1,1954,-.76946403E+03,-.76946451E+03,1
hsesoc,CdSe0.06Te0.94,O_i+As_Se+O_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,O_i+As_Se+O_i,Neutral,1955.0000,-.76764189E+03,-.76764211E+03,1
hsesoc,CdSe0.06Te0.94,O_i+As_Te+O_i,Charged+1,1954,-.77026024E+03,-.77026024E+03,1
hsesoc,CdSe0.06Te0.94,O_i+As_Te+O_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,O_i+As_Te+O_i,Neutral,1955.0000,-.76721442E+03,-.76721474E+03,1
hsesoc,CdSe0.06Te0.94,O_i+As_i+O_i,Charged+1,1960,,,0
hsesoc,CdSe0.06Te0.94,O_i+As_i+O_i,Neutral,1961.0000,-.77290772E+03,-.77290801E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Bi_Se+O_i,Charged+1,1964,-.76755731E+03,-.76755764E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Bi_Se+O_i,Neutral,1965.0000,-.76569328E+03,-.76569348E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Bi_Te+O_i,Charged+1,1964,-.76946501E+03,-.76946540E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Bi_Te+O_i,Neutral,1965.0000,-.76640327E+03,-.76640356E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Bi_i+O_i,Charged+1,1970,,,0
hsesoc,CdSe0.06Te0.94,O_i+Bi_i+O_i,Neutral,1971.0000,,,0
hsesoc,CdSe0.06Te0.94,O_i+P_Se+O_i,Charged+1,1954,-.77075743E+03,-.77075815E+03,1
hsesoc,CdSe0.06Te0.94,O_i+P_Se+O_i,Charged-1,1956,-.76661809E+03,-.76661857E+03,1
hsesoc,CdSe0.06Te0.94,O_i+P_Se+O_i,Neutral,1955.0000,,,0
hsesoc,CdSe0.06Te0.94,O_i+P_Te+O_i,Charged+1,1954,,,0
hsesoc,CdSe0.06Te0.94,O_i+P_Te+O_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,O_i+P_Te+O_i,Neutral,1955.0000,-.77110613E+03,-.77110655E+03,1
hsesoc,CdSe0.06Te0.94,O_i+P_i+O_i,Charged+1,1960,-.77758755E+03,-.77758755E+03,1
hsesoc,CdSe0.06Te0.94,O_i+P_i+O_i,Neutral,1961.0000,-.77449086E+03,-.77449116E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Sb_Se+O_i,Charged+1,1954,-.76904281E+03,-.76904310E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Sb_Se+O_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,O_i+Sb_Se+O_i,Neutral,1955.0000,,,0
hsesoc,CdSe0.06Te0.94,O_i+Sb_Te+O_i,Charged+1,1954,,,0
hsesoc,CdSe0.06Te0.94,O_i+Sb_Te+O_i,Charged-1,1956,-.76571069E+03,-.76571112E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Sb_Te+O_i,Neutral,1955.0000,-.76667126E+03,-.76667156E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Sb_i+O_i,Charged+1,1960,-.77626627E+03,-.77626704E+03,1
hsesoc,CdSe0.06Te0.94,O_i+Sb_i+O_i,Neutral,1961.0000,-.77314781E+03,-.77314810E+03,1
hsesoc,CdSe0.06Te0.94,P_Se,Charged-1,1944,,,0
hsesoc,CdSe0.06Te0.94,P_Se,Neutral,1943.0000,-.75313486E+03,-.75313556E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+Cl_Se,Charged+1,,,,0
hsesoc,CdSe0.06Te0.94,P_Se+Cl_Se,Charged-1,1945,,,0
hsesoc,CdSe0.06Te0.94,P_Se+Cl_Se,Neutral,1944.0000,-.75192131E+03,-.75192222E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+Cl_i,Charged+1,1949,-.75716000E+03,-.75716042E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+Cl_i,Charged-1,1951,,,0
hsesoc,CdSe0.06Te0.94,P_Se+Cl_i,Neutral,1950.0000,-.75533467E+03,-.75533523E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+O_Se,Charged+1,1942,,,0
hsesoc,CdSe0.06Te0.94,P_Se+O_Se,Charged-1,1944,,,0
hsesoc,CdSe0.06Te0.94,P_Se+O_Se,Neutral,1943.0000,,,0
hsesoc,CdSe0.06Te0.94,P_Se+O_i,Charged+1,1948,-.76220302E+03,-.76220374E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+O_i,Charged-1,1950,-.75893790E+03,-.75893847E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+O_i,Neutral,1949.0000,,,0
hsesoc,CdSe0.06Te0.94,P_Se+P_i,Charged+1,1947,-.76007174E+03,-.76007269E+03,1
hsesoc,CdSe0.06Te0.94,P_Se+P_i,Charged-1,1949,,,0
hsesoc,CdSe0.06Te0.94,P_Se+P_i,Neutral,1948.0000,-.75791536E+03,-.75791615E+03,1
hsesoc,CdSe0.06Te0.94,P_Te,Charged-1,1944,-.75195199E+03,-.75195292E+03,1
hsesoc,CdSe0.06Te0.94,P_Te,Neutral,1943.0000,,,0
hsesoc,CdSe0.06Te0.94,P_Te+Cl_Te,Charged+1,1943,,,0
hsesoc,CdSe0.06Te0.94,P_Te+Cl_Te,Charged-1,1945,-.75041329E+03,-.75041362E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+Cl_Te,Neutral,1944.0000,-.75338607E+03,-.75338692E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+Cl_i,Charged+1,1949,-.75811945E+03,-.75812012E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+Cl_i,Charged-1,1951,,,0
hsesoc,CdSe0.06Te0.94,P_Te+Cl_i,Neutral,1950.0000,-.75632215E+03,-.75632302E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+O_Te,Charged+1,1942,-.75826825E+03,-.75826873E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+O_Te,Charged-1,1944,,,0
hsesoc,CdSe0.06Te0.94,P_Te+O_Te,Neutral,1943.0000,,,0
hsesoc,CdSe0.06Te0.94,P_Te+O_i,Charged+1,1948,-.76526926E+03,-.76526984E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+O_i,Charged-1,1950,-.76094531E+03,-.76094561E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+O_i,Neutral,1949.0000,-.76335665E+03,-.76335709E+03,1
hsesoc,CdSe0.06Te0.94,P_Te+P_i,Charged+1,1947,,,0
hsesoc,CdSe0.06Te0.94,P_Te+P_i,Charged-1,1949,,,0
hsesoc,CdSe0.06Te0.94,P_Te+P_i,Neutral,1948.0000,,,0
hsesoc,CdSe0.06Te0.94,P_i,Charged+1,1948,-.75987856E+03,-.75987928E+03,1
hsesoc,CdSe0.06Te0.94,P_i,Charged-1,1950,-.75490822E+03,-.75490852E+03,1
hsesoc,CdSe0.06Te0.94,P_i,Neutral,1949.0000,,,0
hsesoc,CdSe0.06Te0.94,P_i+P_i,Charged+1,1953,,,0
hsesoc,CdSe0.06Te0.94,P_i+P_i,Neutral,1954.0000,,,0
hsesoc,CdSe0.06Te0.94,P_i+Se_i,Charged+1,1954,,,0
hsesoc,CdSe0.06Te0.94,P_i+Se_i,Charged-1,1956,-.75869682E+03,-.75869721E+03,1
hsesoc,CdSe0.06Te0.94,P_i+Se_i,Neutral,1955.0000,-.76136501E+03,-.76136533E+03,1
hsesoc,CdSe0.06Te0.94,P_i+Te_i,Charged+1,1954,-.76371995E+03,-.76372067E+03,1
hsesoc,CdSe0.06Te0.94,P_i+Te_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,P_i+Te_i,Neutral,1955.0000,-.76058303E+03,-.76058336E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se,Charged-1,1944,-.75004556E+03,-.75004644E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se,Neutral,1943.0000,-.75195713E+03,-.75195733E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+Cl_Se,Charged+1,1943,,,0
hsesoc,CdSe0.06Te0.94,Sb_Se+Cl_Se,Charged-1,1945,-.74760403E+03,-.74760434E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+Cl_Se,Neutral,1944.0000,-.75066108E+03,-.75066185E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+Cl_i,Charged+1,1949,,,0
hsesoc,CdSe0.06Te0.94,Sb_Se+Cl_i,Charged-1,1951,,,0
hsesoc,CdSe0.06Te0.94,Sb_Se+Cl_i,Neutral,1950.0000,,,0
hsesoc,CdSe0.06Te0.94,Sb_Se+O_Se,Charged+1,1942,-.75608882E+03,-.75608921E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+O_Se,Charged-1,1944,-.75235178E+03,-.75235261E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+O_Se,Neutral,1943.0000,-.75423968E+03,-.75424018E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+O_i,Charged+1,1948,,,0
hsesoc,CdSe0.06Te0.94,Sb_Se+O_i,Charged-1,1950,-.75764148E+03,-.75764192E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+O_i,Neutral,1949.0000,-.75954941E+03,-.75954961E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+Sb_i,Charged+1,1947,-.75744721E+03,-.75744741E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+Sb_i,Charged-1,1949,-.75229119E+03,-.75229149E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Se+Sb_i,Neutral,1948.0000,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te,Charged-1,1944,-.75069550E+03,-.75069593E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te,Neutral,1943.0000,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+Cl_Te,Charged+1,1943,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+Cl_Te,Charged-1,1945,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+Cl_Te,Neutral,1944.0000,-.75210940E+03,-.75210983E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+Cl_i,Charged+1,1949,-.75847825E+03,-.75847845E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+Cl_i,Charged-1,1951,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+Cl_i,Neutral,1950.0000,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+O_Te,Charged+1,1942,-.75730977E+03,-.75730996E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+O_Te,Charged-1,1944,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+O_Te,Neutral,1943.0000,-.75552823E+03,-.75552885E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+O_i,Charged+1,1948,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+O_i,Charged-1,1950,-.75874499E+03,-.75874530E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+O_i,Neutral,1949.0000,-.76141996E+03,-.76142016E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+Sb_i,Charged+1,1947,,,0
hsesoc,CdSe0.06Te0.94,Sb_Te+Sb_i,Charged-1,1949,-.75308972E+03,-.75308992E+03,1
hsesoc,CdSe0.06Te0.94,Sb_Te+Sb_i,Neutral,1948.0000,,,0
hsesoc,CdSe0.06Te0.94,Sb_i,Charged+1,1948,,,0
hsesoc,CdSe0.06Te0.94,Sb_i,Charged-1,1950,,,0
hsesoc,CdSe0.06Te0.94,Sb_i,Neutral,1949.0000,-.75582101E+03,-.75582121E+03,1
hsesoc,CdSe0.06Te0.94,Sb_i+Sb_i,Charged+1,,,,0
hsesoc,CdSe0.06Te0.94,Sb_i+Sb_i,Neutral,1954.0000,-.76088743E+03,-.76088780E+03,1
hsesoc,CdSe0.06Te0.94,Sb_i+Se_i,Charged+1,1954,-.76165235E+03,-.76165277E+03,1
hsesoc,CdSe0.06Te0.94,Sb_i+Se_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,Sb_i+Se_i,Neutral,1955.0000,,,0
hsesoc,CdSe0.06Te0.94,Sb_i+Te_i,Charged+1,1954,-.76132616E+03,-.76132642E+03,1
hsesoc,CdSe0.06Te0.94,Sb_i+Te_i,Charged-1,1956,,,0
hsesoc,CdSe0.06Te0.94,Sb_i+Te_i,Neutral,1955.0000,-.75953021E+03,-.75953042E+03,1
hsesoc,CdSe0.06Te0.94,Se_Cd,Charged-1,1951,,,0
hsesoc,CdSe0.06Te0.94,Se_Cd,Charged-2,1952,,,0
hsesoc,CdSe0.06Te0.94,Se_Cd,Neutral,1950.0000,,,0
hsesoc,CdSe0.06Te0.94,Se_Cd+Cd_i,Charged+1,1961,,,0
hsesoc,CdSe0.06Te0.94,Se_Cd+Cd_i,Charged-1,1963,,,0
hsesoc,CdSe0.06Te0.94,Se_Cd+Cd_i,Neutral,1962.0000,,,0
hsesoc,CdSe0.06Te0.94,Se_i,Charged+1,1949,,,0
hsesoc,CdSe0.06Te0.94,Se_i,Neutral,1950.0000,-.75684634E+03,-.75684666E+03,1
hsesoc,CdSe0.06Te0.94,Te_Cd,Charged-1,1951,,,0
hsesoc,CdSe0.06Te0.94,Te_Cd,Charged-2,1952,,,0
hsesoc,CdSe0.06Te0.94,Te_Cd,Neutral,1950.0000,-.74626405E+03,-.74626446E+03,1
hsesoc,CdSe0.06Te0.94,Te_Cd+Cd_i,Charged+1,1961,,,0
hsesoc,CdSe0.06Te0.94,Te_Cd+Cd_i,Charged-1,1963,,,0
hsesoc,CdSe0.06Te0.94,Te_Cd+Cd_i,Neutral,1962.0000,,,0
hsesoc,CdSe0.06Te0.94,Te_i,Charged+1,1949,,,0
hsesoc,CdSe0.06Te0.94,Te_i,Neutral,1950.0000,-.75613919E+03,-.75613949E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd,Charged-1,1933,,,0
hsesoc,CdSe0.06Te0.94,V_Cd,Charged-2,1934,,,0
hsesoc,CdSe0.06Te0.94,V_Cd,Neutral,1932.0000,,,0
hsesoc,CdSe0.06Te0.94,V_Cd+Cd_Se,Charged+1,1925,,,0
hsesoc,CdSe0.06Te0.94,V_Cd+Cd_Se,Charged-1,1927,,,0
hsesoc,CdSe0.06Te0.94,V_Cd+Cd_Se,Neutral,1926.0000,-.75043072E+03,-.75043125E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd+Cd_Te,Charged+1,1925,,,0
hsesoc,CdSe0.06Te0.94,V_Cd+Cd_Te,Charged-1,1927,-.74830161E+03,-.74830243E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd+Cd_Te,Neutral,1926.0000,-.75052843E+03,-.75052908E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd+Se_Cd,Charged-1,1939,-.74045521E+03,-.74045551E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd+Se_Cd,Neutral,1938.0000,-.74351749E+03,-.74351792E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd+Se_i,Charged-1,,,,0
hsesoc,CdSe0.06Te0.94,V_Cd+Se_i,Neutral,1938.0000,,,0
hsesoc,CdSe0.06Te0.94,V_Cd+Te_Cd,Charged-1,1939,-.74140060E+03,-.74140092E+03,1
hsesoc,CdSe0.06Te0.94,V_Cd+Te_Cd,Neutral,1938.0000,-.74443491E+03,-.74443545E+03,1
hsesoc,CdSe0.06Te0.94,V_Se,Charged+1,1937,-.74788624E+03,-.74788658E+03,1
hsesoc,CdSe0.06Te0.94,V_Se,Charged+2,1936,,,0
hsesoc,CdSe0.06Te0.94,V_Se,Neutral,1938.0000,-.74488270E+03,-.74488353E+03,1
hsesoc,CdSe0.06Te0.94,V_Se+Cd_Se,Charged+1,1931,-.74893482E+03,-.74893515E+03,1
hsesoc,CdSe0.06Te0.94,V_Se+Cd_Se,Neutral,1932.0000,-.74631404E+03,-.74631478E+03,1
hsesoc,CdSe0.06Te0.94,V_Te,Charged+1,1937,,,0
hsesoc,CdSe0.06Te0.94,V_Te,Charged+2,1936,,,0
hsesoc,CdSe0.06Te0.94,V_Te,Neutral,1938.0000,,,0
hsesoc,CdSe0.06Te0.94,V_Te+Cd_Te,Charged+1,1931,,,0
hsesoc,CdSe0.06Te0.94,V_Te+Cd_Te,Neutral,1932.0000,-.74664579E+03,-.74664615E+03,1
hsesoc,CdSe0.06Te0.94,V_Te+Te_i,Charged+1,1943,,,0
hsesoc,CdSe0.06Te0.94,V_Te+Te_i,Charged-1,1945,,,0
hsesoc,CdSe0.06Te0.94,V_Te+Te_i,Neutral,1944.0000,,,0
hsesoc,CdSe0.12Te0.88,As_Se+As_i,Charged+1,1967,-.76380962E+03,-.76381019E+03,1
hsesoc,CdSe0.12Te0.88,As_Se+As_i,Charged+2,1966,-.76614555E+03,-.76614637E+03,1
hsesoc,CdSe0.12Te0.88,As_Se+As_i,Neutral,1968.0000,-.76136414E+03,-.76136442E+03,1
hsesoc,CdSe0.12Te0.88,As_Se+O_Se,Neutral,1953.0000,-.75883808E+03,-.75883869E+03,1
hsesoc,CdSe0.12Te0.88,As_Te+Cl_Te,Charged-1,1955,-.75391691E+03,-.75391721E+03,1
hsesoc,CdSe0.12Te0.88,As_Te+Cl_Te,Neutral,1954.0000,-.75681114E+03,-.75681203E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Cd,Charged+1,1946,-.76281466E+03,-.76281555E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Cd,Neutral,1947.0000,-.75977718E+03,-.75977749E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Cd+O_Te,Charged+1,1946,-.76607329E+03,-.76607417E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Cd+O_Te,Neutral,1947.0000,-.76317399E+03,-.76317418E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Se+Bi_i,Charged+1,1967,-.76256779E+03,-.76256798E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Se+Cl_i,Charged+2,1958,-.76445974E+03,-.76446038E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Se+Cl_i,Neutral,1960.0000,-.75983613E+03,-.75983647E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Te+Cl_Te,Charged+1,1953,-.75774145E+03,-.75774207E+03,1
hsesoc,CdSe0.12Te0.88,Bi_Te+Cl_Te,Neutral,1954.0000,-.75572922E+03,-.75572957E+03,1
hsesoc,CdSe0.12Te0.88,Cl_Se,Neutral,1945.0000,-.75506369E+03,-.75506400E+03,1
hsesoc,CdSe0.12Te0.88,N_Te+N_i,Charged+2,1946,-.77716300E+03,-.77716392E+03,1
hsesoc,CdSe0.12Te0.88,N_Te+N_i,Neutral,1948.0000,-.77129122E+03,-.77129161E+03,1
hsesoc,CdSe0.12Te0.88,O_Se,Charged-1,1945,-.75691911E+03,-.75691931E+03,1
hsesoc,CdSe0.12Te0.88,O_Se,Neutral,1944.0000,-.75974013E+03,-.75974104E+03,1
hsesoc,CdSe0.12Te0.88,O_i+As_Te+O_i,Charged+1,1964,-.77853495E+03,-.77853575E+03,1
hsesoc,CdSe0.12Te0.88,O_i+As_Te+O_i,Neutral,1965.0000,-.77594690E+03,-.77594716E+03,1
hsesoc,CdSe0.12Te0.88,O_i+P_Te+O_i,Charged+1,1954,-.78126363E+03,-.78126452E+03,1
hsesoc,CdSe0.12Te0.88,O_i+P_Te+O_i,Neutral,1955.0000,-.77829293E+03,-.77829321E+03,1
hsesoc,CdSe0.12Te0.88,O_i+Sb_Te+O_i,Charged+1,1954,-.77749777E+03,-.77749854E+03,1
